Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,year_received,month_received,dayofweek_received,quarter_received,is_weekend,is_holiday_season,processing_days,same_day_processing,company_complaint_count,company_size,state_complaint_count,product_category,region
1256847,Debt Collection,"Other (Phone, Health Club, Etc.)",False Statements Or Representation,Attempted To Collect Wrong Amount,LA,70377,2015-02-25,2015-02-25,"Premium Asset Services, Llc",In progress,Yes,No,2015,2,2,1,0,0,0,1,41,medium,277,debt,south
1257747,Credit Card,Not Specified,Rewards,Not Specified,NY,11374,2015-02-25,2015-02-26,Amex,Closed with explanation,Yes,Yes,2015,2,2,1,0,0,1,0,270,enterprise,1846,credit,northeast
1257764,Debt Collection,Not Specified,Communication Tactics,Called After Sent Written Cease Of Comm,TX,77057,2015-02-25,2015-02-26,"Northland Group, Inc.",Closed with non-monetary relief,Yes,Yes,2015,2,2,1,0,0,1,0,20,medium,2380,debt,south
1257760,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,CA,91701,2015-02-25,2015-02-25,Equifax,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,2049,enterprise,3859,credit,west
1257207,Credit Card,Not Specified,Apr Or Interest Rate,Not Specified,ME,4660,2015-02-25,2015-03-03,Ge Capital Retail,Closed with monetary relief,Yes,No,2015,2,2,1,0,0,6,0,481,enterprise,115,credit,northeast
1257777,Debt Collection,Credit Card,False Statements Or Representation,Attempted To Collect Wrong Amount,GA,30721,2015-02-25,2015-03-03,"Dynamic Recovery Solutions, Llc",Closed with non-monetary relief,Yes,No,2015,2,2,1,0,0,6,0,51,large,1146,debt,south
1259356,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,CA,94591,2015-02-25,2015-02-26,Experian,Closed with explanation,Yes,No,2015,2,2,1,0,0,1,0,1940,enterprise,3859,credit,west
1257772,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,MA,1845,2015-02-25,2015-03-03,Santander Bank Us,In progress,Yes,No,2015,2,2,1,0,0,6,0,82,large,512,mortgage,northeast
1257776,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,NJ,7462,2015-02-25,2015-03-04,Wells Fargo,Closed with explanation,Yes,No,2015,2,2,1,0,0,7,0,1430,enterprise,1113,mortgage,northeast
1257788,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,NJ,8080,2015-02-25,2015-03-04,Jpmorgan Chase,In progress,Yes,No,2015,2,2,1,0,0,7,0,1272,enterprise,1113,mortgage,northeast
1256325,Mortgage,Home Equity Loan Or Line Of Credit,"Loan Modification,Collection,Foreclosure",Not Specified,NY,10509,2015-02-25,2015-03-03,Jpmorgan Chase,Closed with explanation,Yes,No,2015,2,2,1,0,0,6,0,1272,enterprise,1846,mortgage,northeast
1256318,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,OH,44081,2015-02-25,2015-02-25,"Hovg, Llc",Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,17,medium,939,debt,midwest
1256347,Debt Collection,Medical,Communication Tactics,Used Obscene/Profane/Abusive Language,IN,46323,2015-02-25,2015-02-25,Transworld Systems Inc.,In progress,Yes,No,2015,2,2,1,0,0,0,1,215,enterprise,298,debt,midwest
1259371,Debt Collection,Credit Card,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,MI,49442,2015-02-25,2015-02-26,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,No,2015,2,2,1,0,0,1,0,229,enterprise,694,debt,midwest
1257790,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,CA,92688,2015-02-25,2015-03-04,Jpmorgan Chase,In progress,Yes,No,2015,2,2,1,0,0,7,0,1272,enterprise,3859,mortgage,west
1257816,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,FL,33914,2015-02-25,2015-02-26,Wells Fargo,Closed with explanation,Yes,No,2015,2,2,1,0,0,1,0,1430,enterprise,2592,mortgage,south
1257800,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,OH,44011,2015-02-25,2015-03-03,Third Federal Savings & Loan,Closed with explanation,Yes,No,2015,2,2,1,0,0,6,0,4,small,939,mortgage,midwest
1257885,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,GA,30084,2015-02-25,2015-02-26,"Enhanced Recovery Company, Llc",Closed with non-monetary relief,Yes,No,2015,2,2,1,0,0,1,0,396,enterprise,1146,debt,south
1257877,Mortgage,Conventional Fixed Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,FL,33331,2015-02-25,2015-02-26,Ocwen,In progress,Yes,No,2015,2,2,1,0,0,1,0,934,enterprise,2592,mortgage,south
1257849,Bank Account Or Service,Checking Account,Problems Caused By My Funds Being Low,Not Specified,CA,95118,2015-02-25,2015-02-26,Bank Of America,Closed with explanation,Yes,No,2015,2,2,1,0,0,1,0,1518,enterprise,3859,banking,west
1257847,Debt Collection,Medical,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,NV,89128,2015-02-25,2015-02-26,"R.M. Galicia, Inc.",Closed with explanation,Yes,No,2015,2,2,1,0,0,1,0,13,medium,351,debt,west
1259433,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Modification,Collection,Foreclosure",Not Specified,VA,22314,2015-02-25,2015-03-04,Jpmorgan Chase,In progress,Yes,No,2015,2,2,1,0,0,7,0,1272,enterprise,869,mortgage,south
1259313,Credit Card,Not Specified,Closing/Cancelling Account,Not Specified,IL,60174,2015-02-25,2015-03-04,Ge Capital Retail,Closed with explanation,Yes,No,2015,2,2,1,0,0,7,0,481,enterprise,1003,credit,midwest
1256894,Mortgage,Fha Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,SD,57703,2015-02-25,2015-02-25,Flagstar Bank,In progress,Yes,No,2015,2,2,1,0,0,0,1,74,large,52,mortgage,midwest
1257862,Debt Collection,Not Specified,Communication Tactics,Frequent Or Repeated Calls,CA,92860,2015-02-25,2015-03-04,"Credit Financial Services, Lnc",Closed with explanation,Yes,No,2015,2,2,1,0,0,7,0,1,small,3859,debt,west
1256236,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,CA,90212,2015-02-25,2015-02-25,Equifax,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,2049,enterprise,3859,credit,west
1257857,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Modification,Collection,Foreclosure",Not Specified,GA,30094,2015-02-25,2015-02-26,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,Yes,2015,2,2,1,0,0,1,0,211,enterprise,1146,mortgage,south
1257879,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,NY,11429,2015-02-25,2015-02-26,Allied Interstate Llc,Closed with non-monetary relief,Yes,Yes,2015,2,2,1,0,0,1,0,86,large,1846,debt,northeast
1259477,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,VA,22030,2015-02-25,2015-02-26,Citibank,In progress,Yes,No,2015,2,2,1,0,0,1,0,1016,enterprise,869,mortgage,south
1257878,Consumer Loan,Vehicle Loan,Managing The Loan Or Lease,Not Specified,NC,28215,2015-02-25,2015-02-26,Wells Fargo,Closed with explanation,Yes,Yes,2015,2,2,1,0,0,1,0,1430,enterprise,764,loan,south
1259541,Bank Account Or Service,Checking Account,"Account Opening, Closing, Or Management",Not Specified,AZ,85032,2015-02-25,2015-03-04,Hsbc,Closed with explanation,Yes,Yes,2015,2,2,1,0,0,7,0,199,large,578,banking,west
1259546,Bank Account Or Service,Checking Account,"Account Opening, Closing, Or Management",Not Specified,AZ,85032,2015-02-25,2015-02-26,U.S. Bancorp,Closed with non-monetary relief,Yes,No,2015,2,2,1,0,0,1,0,429,enterprise,578,banking,west
1256877,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,VA,22066,2015-02-25,2015-03-03,Specialized Loan Servicing Llc,Closed with explanation,Yes,No,2015,2,2,1,0,0,6,0,91,large,869,mortgage,south
1259576,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,ME,4605,2015-02-25,2015-02-27,"Pinnacle Credit Services, Llc",Closed with explanation,Yes,Yes,2015,2,2,1,0,0,2,0,64,large,115,debt,northeast
1256846,Credit Reporting,Not Specified,Credit Reporting Company'S Investigation,Investigation Took Too Long,FL,33545,2015-02-25,2015-02-25,Equifax,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,2049,enterprise,2592,credit,south
1255683,Debt Collection,Payday Loan,False Statements Or Representation,Attempted To Collect Wrong Amount,NE,68127,2015-02-24,2015-02-25,"J.A. Cambece Law Office, P.C.",Closed,Yes,No,2015,2,1,1,0,0,1,0,3,small,108,debt,midwest
1255657,Mortgage,Conventional Fixed Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,OH,43078,2015-02-24,2015-02-25,Freedom Mortgage,Closed with explanation,Yes,Yes,2015,2,1,1,0,0,1,0,25,medium,939,mortgage,midwest
1255618,Consumer Loan,Installment Loan,Managing The Loan Or Lease,Not Specified,FL,34449,2015-02-24,2015-03-03,Springleaf Finance Corporation,In progress,Yes,No,2015,2,1,1,0,0,7,0,43,medium,2592,loan,south
1255604,Consumer Loan,Title Loan,Charged Fees Or Interest I Didn'T Expect,Not Specified,WI,54806,2015-02-24,2015-02-25,"Ezcorp, Inc.",Closed with explanation,Yes,No,2015,2,1,1,0,0,1,0,11,medium,351,loan,midwest
1255564,Consumer Loan,Vehicle Loan,Shopping For A Loan Or Lease,Not Specified,CA,92404,2015-02-24,2015-02-24,Bank Of America,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,1518,enterprise,3859,loan,west
1255578,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,GA,30132,2015-02-24,2015-02-25,Citibank,In progress,Yes,No,2015,2,1,1,0,0,1,0,1016,enterprise,1146,mortgage,south
1255189,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Reinserted Previously Deleted Info,NE,68776,2015-02-24,2015-02-24,Transunion,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,1525,enterprise,108,credit,midwest
1254315,Mortgage,Fha Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,TX,76018,2015-02-24,2015-03-03,Citibank,In progress,Yes,No,2015,2,1,1,0,0,7,0,1016,enterprise,2380,mortgage,south
1254485,Mortgage,Other Mortgage,Other,Not Specified,OH,43615,2015-02-24,2015-03-01,Ocwen,Closed with explanation,Yes,No,2015,2,1,1,0,0,5,0,934,enterprise,939,mortgage,midwest
1255118,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,AZ,85648,2015-02-24,2015-02-24,Jpmorgan Chase,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,1272,enterprise,578,mortgage,west
1253972,Debt Collection,Non-Federal Student Loan,Cont'D Attempts Collect Debt Not Owed,Debt Was Discharged In Bankruptcy,PR,961,2015-02-24,2015-03-02,"Financial Recovery Services, Inc.",Closed with explanation,Yes,No,2015,2,1,1,0,0,6,0,8,small,65,debt,unknown
1253943,Mortgage,Other Mortgage,"Application, Originator, Mortgage Broker",Not Specified,NY,11004,2015-02-24,2015-03-02,Jpmorgan Chase,In progress,Yes,No,2015,2,1,1,0,0,6,0,1272,enterprise,1846,mortgage,northeast
1253798,Payday Loan,Not Specified,Charged Fees Or Interest I Didn'T Expect,Not Specified,MN,55066,2015-02-24,2015-03-02,Red Rock Tribal Lending,Closed with explanation,Yes,No,2015,2,1,1,0,0,6,0,28,medium,311,loan,midwest
1253758,Credit Card,Not Specified,Identity Theft / Fraud / Embezzlement,Not Specified,NJ,8831,2015-02-24,2015-02-24,Capital One,In progress,Yes,No,2015,2,1,1,0,0,0,1,567,enterprise,1113,credit,northeast
1253765,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,AL,35211,2015-02-24,2015-03-03,"Convergent Resources, Inc.",Closed with explanation,Yes,No,2015,2,1,1,0,0,7,0,113,large,358,debt,south
1253757,Credit Card,Not Specified,Apr Or Interest Rate,Not Specified,PA,15642,2015-02-24,2015-02-24,Citibank,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,1016,enterprise,1055,credit,northeast
1253770,Bank Account Or Service,Checking Account,"Making/Receiving Payments, Sending Money",Not Specified,CA,90036,2015-02-24,2015-02-24,Bank Of America,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,1518,enterprise,3859,banking,west
1253731,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,MI,48141,2015-02-24,2015-03-02,Wells Fargo,Closed with explanation,Yes,No,2015,2,1,1,0,0,6,0,1430,enterprise,694,debt,midwest
1253734,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,MI,48141,2015-02-24,2015-03-03,"Accelerated Collection Service, Inc",Untimely response,No,No,2015,2,1,1,0,0,7,0,3,small,694,debt,midwest
1253746,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,KS,67213,2015-02-24,2015-03-02,Transunion,Closed with explanation,Yes,No,2015,2,1,1,0,0,6,0,1525,enterprise,176,credit,midwest
1253699,Consumer Loan,Installment Loan,Problems When You Are Unable To Pay,Not Specified,GA,31410,2015-02-24,2015-03-02,"Credit Central Holdings, Llc",Closed with explanation,Yes,No,2015,2,1,1,0,0,6,0,8,small,1146,loan,south
1253721,Credit Card,Not Specified,Other,Not Specified,PA,19607,2015-02-24,2015-03-02,Amex,Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,6,0,270,enterprise,1055,credit,northeast
1253604,Debt Collection,Credit Card,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,MN,55124,2015-02-24,2015-02-24,Capital One,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,567,enterprise,311,debt,midwest
1253752,Mortgage,Other Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,NJ,8701,2015-02-24,2015-02-24,Santander Bank Us,Closed,Yes,Yes,2015,2,1,1,0,0,0,1,82,large,1113,mortgage,northeast
1253732,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,MI,48141,2015-02-24,2015-02-24,Experian,Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,0,1,1940,enterprise,694,credit,midwest
1253610,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,VA,23324,2015-02-24,2015-02-24,"Harvard Collections, Llc",Untimely response,No,No,2015,2,1,1,0,0,0,1,19,medium,869,debt,south
1253589,Mortgage,Conventional Fixed Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,CA,91765,2015-02-24,2015-02-24,Ocwen,Closed with explanation,Yes,Yes,2015,2,1,1,0,0,0,1,934,enterprise,3859,mortgage,west
1254749,Credit Card,Not Specified,Billing Statement,Not Specified,AZ,85749,2015-02-24,2015-02-24,Discover,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,368,enterprise,578,credit,west
1253599,Credit Card,Not Specified,Advertising And Marketing,Not Specified,FL,33334,2015-02-24,2015-03-02,Bank Of America,Closed with explanation,Yes,No,2015,2,1,1,0,0,6,0,1518,enterprise,2592,credit,south
1253741,Credit Card,Not Specified,Other,Not Specified,IL,60634,2015-02-24,2015-02-24,Bank Of America,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,1518,enterprise,1003,credit,midwest
1253601,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,CA,90242,2015-02-24,2015-02-24,Bank Of America,In progress,Yes,No,2015,2,1,1,0,0,0,1,1518,enterprise,3859,mortgage,west
1261262,Debt Collection,"Other (Phone, Health Club, Etc.)",Disclosure Verification Of Debt,Right To Dispute Notice Not Received,CA,91764,2015-02-24,2015-02-25,Caine & Weiner Co. Inc.,Closed with explanation,Yes,Yes,2015,2,1,1,0,0,1,0,14,medium,3859,debt,west
1253598,Debt Collection,Credit Card,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,CA,90086,2015-02-24,2015-02-24,Nelson And Kennard,Closed with monetary relief,Yes,Yes,2015,2,1,1,0,0,0,1,5,small,3859,debt,west
1253597,Debt Collection,Medical,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,NJ,7104,2015-02-24,2015-02-24,"Williams, Alexander & Assocaites, Inc",Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,2,small,1113,debt,northeast
1254143,Mortgage,Other Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,IL,60660,2015-02-24,2015-03-02,Wells Fargo,In progress,Yes,No,2015,2,1,1,0,0,6,0,1430,enterprise,1003,mortgage,midwest
1253596,Debt Collection,Medical,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,NJ,7104,2015-02-24,2015-02-24,"Trojan Professional Services, Inc.",Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,1,small,1113,debt,northeast
1253579,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Servicing, Payments, Escrow Account",Not Specified,CA,91326,2015-02-24,2015-03-02,"American Internet Mortgage, Inc",Closed with explanation,Yes,Yes,2015,2,1,1,0,0,6,0,3,small,3859,mortgage,west
1253588,Credit Card,Not Specified,Other,Not Specified,CA,90048,2015-02-24,2015-02-24,Jpmorgan Chase,Closed with monetary relief,Yes,No,2015,2,1,1,0,0,0,1,1272,enterprise,3859,credit,west
1253581,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting My Free Annual Report,FL,34957,2015-02-24,2015-03-02,Transunion,Closed with explanation,Yes,Yes,2015,2,1,1,0,0,6,0,1525,enterprise,2592,credit,south
1253595,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,NJ,7104,2015-02-24,2015-02-24,"Pinnacle Credit Services, Llc",Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,64,large,1113,debt,northeast
1253593,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,CA,90045,2015-02-24,2015-02-24,Allianceone Recievables Management,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,41,medium,3859,debt,west
1253591,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,MN,55102,2015-02-24,2015-02-24,"Ncc Business Services, Inc.",In progress,Yes,No,2015,2,1,1,0,0,0,1,21,medium,311,debt,midwest
1253834,Debt Collection,"Other (Phone, Health Club, Etc.)",Improper Contact Or Sharing Of Info,Talked To A Third Party About My Debt,TX,75704,2015-02-24,2015-02-24,"Mccarthy, Burgess & Wolff, Inc.",Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,11,medium,2380,debt,south
1253684,Mortgage,Fha Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,FL,33322,2015-02-24,2015-02-24,"Bayview Loan Servicing, Llc",Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,90,large,2592,mortgage,south
1253681,Debt Collection,Not Specified,Communication Tactics,Frequent Or Repeated Calls,PA,15522,2015-02-24,2015-02-24,"Portfolio Recovery Associates, Inc.",Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,0,1,229,enterprise,1055,debt,northeast
1255206,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,Unknown,68776,2015-02-24,2015-02-24,Equifax,In progress,Yes,No,2015,2,1,1,0,0,0,1,2049,enterprise,421,credit,unknown
1253602,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Reinserted Previously Deleted Info,IN,46901,2015-02-24,2015-02-24,Experian,In progress,Yes,No,2015,2,1,1,0,0,0,1,1940,enterprise,298,credit,midwest
1253674,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,FL,33558,2015-02-24,2015-02-24,Experian,In progress,Yes,No,2015,2,1,1,0,0,0,1,1940,enterprise,2592,credit,south
1254908,Debt Collection,Credit Card,Disclosure Verification Of Debt,Not Given Enough Info To Verify Debt,WI,53103,2015-02-24,2015-02-24,Capital One,In progress,Yes,No,2015,2,1,1,0,0,0,1,567,enterprise,351,debt,midwest
1253672,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,MI,48383,2015-02-24,2015-03-02,Transunion,Closed with explanation,Yes,No,2015,2,1,1,0,0,6,0,1525,enterprise,694,credit,midwest
1253659,Consumer Loan,Vehicle Loan,Taking Out The Loan Or Lease,Not Specified,FL,33317,2015-02-24,2015-02-24,Santander Consumer Usa,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,133,large,2592,loan,south
1253673,Debt Collection,Credit Card,Disclosure Verification Of Debt,Not Given Enough Info To Verify Debt,TN,37387,2015-02-24,2015-02-24,Squaretwo Financial Corporation,Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,0,1,23,medium,473,debt,south
